,Time,Open,High,Low,Close,Volume,label
2350,735484,1.29526,1.2959,1.28814,1.28949,182482.0,1
2351,735485,1.28949,1.29574,1.28594,1.29432,205928.0,0
2352,735486,1.29432,1.29629,1.28838,1.29232,199633.0,0
2353,735487,1.29233,1.29517,1.2897,1.29222,200997.0,1
2354,735488,1.29222,1.29793,1.29088,1.29616,175351.0,0
2355,735490,1.29719,1.29727,1.295,1.29558,17171.0,0
2356,735491,1.29556,1.29691,1.29086,1.29409,174137.0,0
2357,735492,1.2941,1.2995,1.29223,1.29559,197031.0,0
2358,735493,1.29559,1.29813,1.28344,1.28553,194495.0,0
2359,735494,1.28554,1.29302,1.28533,1.29115,196838.0,0
2360,735495,1.29115,1.29288,1.28275,1.28281,178156.0,0
2361,735497,1.28331,1.28494,1.28257,1.28493,13066.0,0
2362,735498,1.28494,1.28677,1.28162,1.2851,144893.0,0
2363,735499,1.2851,1.29012,1.28394,1.28497,169213.0,0
2364,735500,1.285,1.28636,1.27741,1.27805,172057.0,0
2365,735501,1.27805,1.27832,1.2697,1.27578,190360.0,0
2366,735502,1.27578,1.27582,1.26769,1.2682,152667.0,0
2367,735504,1.26808,1.26876,1.26664,1.26816,15007.0,0
2368,735505,1.26817,1.27147,1.26636,1.26838,178887.0,0
2369,735506,1.26838,1.27022,1.2571,1.26213,193193.0,0
2370,735507,1.26212,1.26396,1.25836,1.26222,199410.0,0
2371,735508,1.26223,1.26987,1.26138,1.26589,245163.0,0
2372,735509,1.26589,1.2663,1.25005,1.25145,172871.0,1
2373,735511,1.25107,1.25199,1.25089,1.25163,13482.0,1
2374,735512,1.25162,1.26749,1.25138,1.26261,199843.0,1
2375,735513,1.26261,1.26833,1.25837,1.26525,230527.0,0
2376,735514,1.26525,1.27548,1.26226,1.27352,233023.0,0
2377,735515,1.27351,1.27913,1.265525588551634,1.26993,225056.0,0
2378,735516,1.26993,1.2716,1.26054,1.26268,180149.0,1
2379,735518,1.26311,1.2648,1.26201,1.26462,14328.0,1
2380,735519,1.26462,1.27679,1.2646,1.27214,184790.0,1
2381,735520,1.27215,1.27314,1.26315,1.26366,204539.0,0
2382,735521,1.26367,1.28865,1.26247,1.284,296709.0,0
2383,735522,1.284,1.28444,1.27057,1.28088,253720.0,0
2384,735523,1.28087,1.28369,1.27436,1.27589,157954.0,0
2385,735525,1.27507,1.27599,1.27364,1.27521,15290.0,0
2386,735526,1.27521,1.28168,1.27312,1.27921,157183.0,0
2387,735527,1.27921,1.28401,1.27064,1.27119,195734.0,0
2388,735528,1.27119,1.27396,1.26372,1.26384,186387.0,0
2389,735529,1.26384,1.26766,1.26137,1.26559,176918.0,0
2390,735530,1.26559,1.26957,1.26349,1.26688,150578.0,1
2391,735532,1.26754,1.26917,1.26719,1.26875,14715.0,0
2392,735533,1.26874,1.27231,1.26657,1.27058,169535.0,0
2393,735534,1.27058,1.27648,1.26845,1.27336,175192.0,0
2394,735535,1.27336,1.27705,1.2606152753008752,1.26243,192471.0,0
2395,735536,1.26246,1.26323,1.25474,1.26046,221145.0,0
2396,735537,1.26048,1.26078,1.251823388580002,1.25235,213047.0,0
2397,735539,1.25067,1.25138,1.24396,1.24625,20943.0,1
2398,735540,1.24625,1.25096,1.24471,1.24992,204746.0,0
2399,735541,1.24992,1.25773,1.24946,1.2556,204153.0,0
2400,735542,1.25563,1.25669,1.24572,1.24773,224729.0,0
2401,735543,1.24771,1.25333,1.23648,1.2379,279384.30216931365,0
2402,735544,1.23795,1.24694,1.2358,1.24533,216495.0,0
2403,735546,1.24722,1.24801,1.24533,1.24601,14423.0,0
2404,735547,1.24601,1.25091,1.24181,1.24317,177237.0,0
2405,735548,1.24319,1.2494000229993907,1.23943,1.24567,186414.0,1
2406,735549,1.24567,1.24978,1.24194,1.24363,218257.0,0
2407,735550,1.24363,1.24915,1.24314,1.24612,174068.0,1
2408,735551,1.24613,1.25463,1.23985,1.25249,194207.0,0
2409,735553,1.25301,1.2548,1.25139,1.25248,18063.0,1
2410,735554,1.25247,1.25774,1.24435,1.24643,184458.0,1
2411,735555,1.24645,1.2545,1.24604,1.25229,176149.0,0
2412,735556,1.2523,1.25985,1.25123,1.2537,241117.0,0
2413,735557,1.2537,1.25752,1.25042,1.25464,214760.0,0
2414,735558,1.25465,1.25465,1.2375,1.23871,194834.0,0
2415,735560,1.23627,1.23847,1.23622,1.23808,11988.0,1
2416,735561,1.23808,1.24446,1.23723,1.2428,158514.0,1
2417,735562,1.2428,1.24869,1.24018,1.24802,161118.0,0
2418,735563,1.248,1.25312,1.24437,1.2499,146907.0,0
2419,735564,1.2499,1.25235,1.24482,1.24507,99423.0,1
2420,735565,1.24508,1.24902,1.24263,1.24497,125881.0,0
2421,735567,1.24631,1.24641,1.24272,1.24349,13953.0,0
2422,735568,1.2435,1.25067,1.24194,1.2474,181501.0,0
2423,735569,1.24737,1.24761,1.23769,1.23874,157442.0,0
2424,735570,1.23876,1.23905,1.23012,1.2314,172272.0,0
2425,735571,1.23143,1.24563,1.22795,1.23876,207618.0,0
2426,735572,1.23876,1.23887,1.22709,1.22825,150601.0,1
2427,735574,1.22864,1.23027,1.22804,1.22917,10116.0,1
2428,735575,1.22917,1.23439,1.22472,1.23044,154991.0,1
2429,735576,1.23046,1.24475,1.2268340494443017,1.23815,200605.0,0
2430,735577,1.23815,1.24951,1.23622,1.2489,186072.0,0
2431,735578,1.24894,1.24906,1.23702,1.2398,197811.0,0
2432,735579,1.23978,1.24851,1.23843,1.24595,166233.0,1
2433,735581,1.2474,1.24777,1.24546,1.24561,17094.0,0
2434,735582,1.2456,1.24786,1.24146,1.24418,177717.0,0
2435,735583,1.2442,1.25699,1.24355,1.25045,215548.0,0
2436,735584,1.25045,1.25159,1.23206,1.23347,200650.0,0
2437,735585,1.23346,1.23524,1.22657,1.22761,178480.0,0
2438,735586,1.2276,1.23022,1.22201,1.22265,135662.0,0
2439,735588,1.22229,1.22315,1.22198,1.22254,7805.0,0
2440,735589,1.22254,1.22725,1.22166,1.22267,105679.0,0
2441,735590,1.22267,1.22456,1.21646,1.21873,103184.0,0
2442,735591,1.21871,1.22201,1.21695,1.21901,57734.0,0
2443,735592,1.21902,1.22283,1.21869,1.2214,10230.0,0
2444,735593,1.2214,1.22218,1.21686,1.21777,44046.0,0
2445,735595,1.21792,1.21869,1.21672,1.21835,8016.0,0
2446,735596,1.21835,1.2221,1.21429,1.21571,96023.0,0
2447,735597,1.21571,1.21873,1.21239,1.21573,104953.0,0
2448,735598,1.21572,1.21697,1.20968,1.20976,72252.0,0
2449,735599,1.21038,1.21073,1.20668,1.20674,9631.0,0
2450,735600,1.20675,1.20723,1.20004,1.20017,115482.0,0
2451,735602,1.19495,1.19761,1.18677,1.1963,21753.0,0
2452,735603,1.1963,1.19762,1.18872,1.19431,155032.0,0
2453,735604,1.19431,1.19687,1.18461,1.18695,178141.0,0
2454,735605,1.18697,1.18966,1.18022,1.18381,181257.0,0
2455,735606,1.18387,1.18405,1.17543,1.17959,149637.0,1
2456,735607,1.1796,1.1846,1.17629,1.18406,164800.0,0
2457,735609,1.18452,1.18699,1.1845,1.18668,7767.0,0
2458,735610,1.18667,1.18708,1.17861,1.18419,165738.0,0
2459,735611,1.1842,1.18596,1.17531,1.17708,191083.0,0
2460,735612,1.17707,1.18464,1.171512856849792,1.17759,214198.0,0
2461,735613,1.17761,1.17761,1.15675,1.16161,289265.0,0
2462,735614,1.16161,1.16487,1.146,1.15626,235281.0,0
2463,735616,1.15515,1.15735,1.15515,1.15616,9623.0,1
2464,735617,1.15615,1.16388,1.15514,1.15846,140369.0,0
2465,735618,1.15831,1.1615,1.15405,1.15511,151876.0,0
2466,735619,1.15513,1.16799,1.1547,1.16053,177555.0,0
2467,735620,1.16053,1.16505,1.1316,1.13617,211199.0,0
2468,735621,1.13618,1.1374,1.11146,1.1202,221986.0,0
2469,735623,1.11521,1.12013,1.10979,1.11674,25370.0,1
2470,735624,1.1167,1.12954,1.11515,1.1235,168717.0,1
2471,735625,1.12352,1.14225,1.12237,1.13553,183271.0,0
2472,735626,1.13557,1.13821,1.12725,1.12898,172764.0,0
2473,735627,1.12898,1.13678,1.12619,1.13274,170320.0,0
2474,735628,1.13274,1.13635,1.12783,1.12826,166783.0,1
2475,735630,1.13112,1.13192,1.13005,1.13082,8164.0,1
2476,735631,1.13082,1.13621,1.12922,1.13485,150492.0,1
2477,735632,1.13485,1.15338,1.13124,1.14613,193991.0,0
2478,735633,1.14613,1.14848,1.13039,1.1326,173227.0,0
2479,735634,1.1326,1.14988,1.1326,1.14722,155246.0,0
2480,735635,1.14721,1.14735,1.13119,1.13128,138017.0,1
2481,735637,1.12957,1.13254,1.12953,1.13144,9669.0,0
2482,735638,1.13144,1.13595,1.12703,1.13362,143781.0,1
2483,735639,1.13361,1.13454,1.12729,1.13232,152722.0,0
2484,735640,1.13231,1.13516,1.128,1.13128,150689.0,0
2485,735641,1.13129,1.14228,1.13056,1.14003,171120.0,0
2486,735642,1.14004,1.14427,1.138,1.13877,140376.0,1
2487,735644,1.1399,1.14118,1.13891,1.14085,10502.0,0
2488,735645,1.14087,1.1429,1.13193,1.13331,106001.0,1
2489,735646,1.13333,1.14489,1.13279,1.1403,143649.0,0
2490,735647,1.1403,1.14156,1.13796008492663,1.14034,153667.0,0
2491,735648,1.14034,1.145,1.13552,1.13639,137011.0,0
2492,735649,1.13638,1.14297,1.1279,1.13773,175019.0,0
2493,735651,1.13911,1.13961,1.13583,1.13777,7945.0,0
2494,735652,1.13775,1.13932,1.12951,1.13372,120523.0,0
2495,735653,1.1337,1.13581,1.131828551058788,1.1349,158437.0,0
2496,735654,1.13489,1.13886,1.13358,1.13602,149362.0,0
2497,735655,1.136,1.13796,1.11836,1.12116,167682.0,0
2498,735656,1.12116,1.12451,1.11756,1.11953,162841.0,0
2499,735658,1.11808,1.11867,1.11601,1.11667,9890.0,0
2500,735659,1.11668,1.12405,1.11662,1.11823,127498.0,0
2501,735660,1.11824,1.12175,1.11546,1.11811,144330.0,0
2502,735661,1.11813,1.11826,1.10616,1.10804,154777.0,0
2503,735662,1.10803,1.11142,1.09874,1.102,171304.0,0
2504,735663,1.10203,1.10306,1.0839,1.0844,162382.0,0
2505,735665,1.08302,1.08558,1.08228,1.08473,11775.0,0
2506,735666,1.08473,1.09065,1.08249,1.08329,143818.0,0
2507,735667,1.08327,1.0834,1.06679,1.07023,229128.0,0
2508,735668,1.07021,1.07119,1.05112,1.05501,264079.0,0
2509,735669,1.05502,1.06837,1.0494,1.06081,236569.0,0
2510,735670,1.06082,1.06347,1.04624,1.04943,198626.0,0
2511,735672,1.04701,1.05054,1.04697,1.04979,12020.0,1
2512,735673,1.04979,1.06193,1.04954,1.05625,165313.0,1
2513,735674,1.05625,1.06507,1.05514,1.06059,157862.0,1
2514,735675,1.06057,1.10351,1.05799,1.08854,222561.0,0
2515,735676,1.08855,1.08878,1.06128,1.06695,241707.0,1
2516,735677,1.06694,1.0816,1.06564,1.0816,181733.0,1
2517,735679,1.08404,1.08828,1.0801,1.08114,17437.0,1
2518,735680,1.08114,1.09713,1.07673,1.09383,256981.0,0
2519,735681,1.09383,1.10292,1.08904,1.09192,221059.0,0
2520,735682,1.09194,1.10144,1.09069,1.09726,199249.0,0
2521,735683,1.09727,1.10522,1.08564,1.08906,257713.0,0
2522,735684,1.08905,1.09485,1.08011,1.08874,216730.0,0
2523,735686,1.08861,1.0895,1.08549,1.08774,14877.0,0
2524,735687,1.08775,1.08842,1.08098,1.08391,182373.0,1
2525,735688,1.08391,1.08391,1.0713,1.07547,204435.0,1
2526,735689,1.07546,1.07999,1.07184,1.07542,193888.0,0
2527,735690,1.07541,1.0905,1.07522,1.08685,188156.0,0
2528,735691,1.08686,1.1027,1.08658,1.09713,87843.0,0
2529,735693,1.10004,1.10178,1.09832,1.09848,16180.0,0
2530,735694,1.09848,1.10356,1.091,1.09345,107972.0,0
2531,735695,1.09343,1.09547,1.08032,1.0832,190740.0,0
2532,735696,1.0832,1.08873,1.07605,1.07635,213330.0,0
2533,735697,1.07632,1.07886,1.06377,1.06746,186969.0,0
2534,735698,1.06745,1.06837,1.05679,1.06022,167238.0,1
2535,735700,1.05853,1.0619,1.05849,1.06086,15030.0,1
2536,735701,1.06088,1.06172,1.05203,1.05912,181658.0,1
2537,735702,1.05912,1.07074,1.05315,1.06297,192583.0,1
2538,735703,1.06297,1.07466,1.05708,1.07292,213215.0,0
2539,735704,1.07293,1.08175,1.06247,1.07781,276023.0,0
2540,735705,1.07781,1.08487,1.07335,1.08048,213458.0,0
2541,735707,1.08186,1.0821,1.07887,1.08076,14389.0,0
2542,735708,1.08075,1.08185,1.07124,1.07396,204955.0,1
2543,735709,1.07396,1.07811,1.06599,1.07192,200339.0,1
2544,735710,1.07191,1.08008,1.07011,1.07062,221507.0,0
2545,735711,1.07063,1.08452,1.06659,1.08277,244070.0,0
2546,735712,1.08277,1.09,1.07848,1.08706,219422.0,1
2547,735714,1.08634,1.0878,1.08594,1.08663,13412.0,1
2548,735715,1.08664,1.09266,1.08192,1.08778,196888.0,1
2549,735716,1.08778,1.0991,1.08598,1.09801,213511.0,0
2550,735717,1.098,1.11879,1.09595,1.11142,279384.30192914215,0
2551,735718,1.11143,1.12662,1.10712,1.12081,280325.0,0
2552,735719,1.12083,1.129,1.11746,1.11948,157631.0,0
2553,735721,1.11918,1.12005,1.11764,1.11872,13620.0,1
2554,735722,1.11872,1.12245,1.11228,1.11453,169297.0,1
2555,735723,1.11453,1.12231,1.10663,1.11806,235587.0,0
2556,735724,1.11806,1.137,1.1175,1.13304,242434.0,0
2557,735725,1.13306,1.13916,1.12282,1.12464,252885.0,0
2558,735726,1.12464,1.1288,1.1179,1.12015,229803.0,1
2559,735728,1.11975,1.12065,1.11653,1.11668,18236.0,1
2560,735729,1.11665,1.11963,1.1131,1.11401,208949.0,1
2561,735730,1.114,1.12787,1.11363,1.12275,222026.0,1
2562,735731,1.12275,1.13827,1.12023,1.13483,228722.0,0
2563,735732,1.13485,1.14447,1.13435,1.14031,257958.0,0
2564,735733,1.1403,1.14669,1.13239,1.14484,219129.0,0
2565,735735,1.14469,1.14492,1.14211,1.14329,14331.0,0
2566,735736,1.14329,1.14468,1.1312701365944244,1.13133,196156.0,0
2567,735737,1.13133,1.1321,1.11184,1.11335,235743.0,0
2568,735738,1.11334,1.11522,1.10621,1.1117,246953.0,0
2569,735739,1.11171,1.11813,1.10797,1.11182,223366.0,0
2570,735740,1.11181,1.12083,1.10023,1.10074,202342.0,0
2571,735742,1.10016,1.10095,1.09644,1.09784,19628.0,0
2572,735743,1.09784,1.10067,1.09348,1.09434,91166.0,1
2573,735744,1.09434,1.09554,1.08633,1.08789,223256.0,0
2574,735745,1.0879,1.0929,1.08192,1.09103,218649.0,0
2575,735746,1.09105,1.09742,1.08671,1.09545,232815.0,0
2576,735747,1.09547,1.10062,1.09258,1.09831,203386.0,1
2577,735749,1.09803,1.09885,1.0931565142751258,1.09427,14101.0,1
2578,735750,1.09426,1.0979,1.08873,1.09304,221830.0,1
2579,735751,1.09303,1.11942,1.09159,1.11425,255836.0,0
2580,735752,1.11425,1.1285,1.10794,1.12607,255182.0,0
2581,735753,1.12607,1.13798,1.11798,1.12095,264910.0,1
2582,735754,1.12096,1.12801,1.10495,1.11124,224964.0,0
2583,735756,1.10966,1.11122,1.10842,1.10848,12191.0,1
2584,735757,1.1085,1.13068,1.10849,1.12803,220521.0,0
2585,735758,1.12803,1.13454,1.1214,1.12978,224790.0,0
2586,735759,1.12978,1.13865,1.126,1.13015,243473.0,0
2587,735760,1.13013,1.13315,1.1182,1.12528,206496.0,0
2588,735761,1.12527,1.12965,1.11512,1.12648,207674.0,0
2589,735763,1.12102,1.1231,1.12086,1.12232,14104.0,1
2590,735764,1.12231,1.12944,1.11891,1.1274,199729.0,1
2591,735765,1.12737,1.13298,1.12048,1.12445,189799.0,0
2592,735766,1.12445,1.13718,1.12065,1.13622,219935.0,0
2593,735767,1.13622,1.14364,1.13383,1.13834,235123.0,0
2594,735768,1.13834,1.13872,1.1292,1.13487,163082.0,0
2595,735770,1.13771,1.1378,1.13575,1.13702,9923.0,0
2596,735771,1.13702,1.14102,1.1312,1.13367,180014.0,0
2597,735772,1.13366,1.13376,1.11351,1.11635,210489.0,0
2598,735773,1.11636,1.12347,1.11597,1.12032,191066.0,0
2599,735774,1.12034,1.12276,1.11537,1.11855,160759.0,1
2600,735775,1.11858,1.12197,1.11301,1.11625,159266.0,0
2601,735777,1.10049,1.10325,1.09545,1.10173,33680.0,1
2602,735778,1.10172,1.12783,1.09851,1.11997,229794.0,0
2603,735779,1.11998,1.12435,1.11124,1.11354,203135.0,0
2604,735780,1.11354,1.11713,1.10321,1.10455,193513.0,0
2605,735781,1.10453,1.11214,1.10433,1.10868,176977.0,0
2606,735782,1.10868,1.11177,1.1065,1.11092,119690.0,0
2607,735784,1.09932,1.1039,1.0969,1.10199,29530.0,1
2608,735785,1.102,1.10954,1.10017,1.10475,180950.0,1
2609,735786,1.10475,1.10517,1.09163,1.0994,236237.0,1
2610,735787,1.0994,1.10927,1.09743,1.1065,226355.0,0
2611,735788,1.1065,1.11249,1.09915,1.10728,193630.0,0
2612,735789,1.1073,1.12157,1.10715,1.11519,188236.0,0
2613,735791,1.10922,1.11443,1.10918,1.11342,13791.0,0
2614,735792,1.11342,1.11968,1.0974,1.09866,210498.0,0
2615,735793,1.09866,1.10832,1.09653,1.09963,194080.0,0
2616,735794,1.09963,1.10355,1.09299,1.09347,195003.0,0
2617,735795,1.09347,1.09482,1.08553,1.08788,194906.0,0
2618,735796,1.08788,1.09069,1.08279,1.08279,156836.0,1
2619,735798,1.08295,1.0844,1.08278,1.0833,10675.0,1
2620,735799,1.0833,1.08702,1.08086,1.08271,157063.0,1
2621,735800,1.08272,1.09685,1.08116,1.09474,207615.0,0
2622,735801,1.09474,1.09666,1.08693,1.09331,188906.0,1
2623,735802,1.09331,1.10179,1.09235,1.09891,196417.0,1
2624,735803,1.0989,1.09957,1.09253,1.09812,136754.0,1
2625,735805,1.09813,1.09907,1.09689,1.09885,279384.3019152057,0
2626,735806,1.09887,1.11292,1.09833,1.10979,189657.0,0
2627,735807,1.10979,1.10996,1.10221,1.10737,161740.0,0
2628,735808,1.10736,1.1084,1.09592,1.09677,181770.0,0
2629,735809,1.09678,1.09847,1.08933,1.09375,173787.0,0
2630,735810,1.09373,1.1114,1.09211,1.09841,178634.0,0
2631,735812,1.09705,1.0983,1.09652,1.09776,10834.0,0
2632,735813,1.09775,1.09957,1.09324,1.09325,148222.0,0
2633,735814,1.09326,1.09875,1.08716,1.08744,174943.0,1
2634,735815,1.08744,1.09342,1.08481,1.09123,197906.0,0
2635,735816,1.09123,1.09439,1.08737,1.09274,157953.0,1
2636,735817,1.09275,1.09783,1.08553,1.09647,166684.0,1
2637,735819,1.09627,1.09675,1.09511,1.0953,8123.0,1
2638,735820,1.0953,1.10414,1.09254,1.10308,148149.0,1
2639,735821,1.10307,1.10882,1.09604,1.10405,185889.0,0
2640,735822,1.10406,1.12133,1.10242,1.11557,196562.0,0
2641,735823,1.11557,1.1189,1.108,1.116,173247.0,0
2642,735824,1.116,1.11887,1.10978,1.11079,135093.0,0
2643,735826,1.11155,1.11177,1.10913,1.10951,9655.0,1
2644,735827,1.10952,1.11249,1.10588,1.10736,131102.0,1
2645,735828,1.10736,1.10938,1.10175,1.10377,128412.0,1
2646,735829,1.10377,1.11484,1.10178,1.11406,161809.0,0
2647,735830,1.11405,1.12446,1.11072,1.12384,167221.0,1
2648,735831,1.12384,1.13887,1.12375,1.13828,185608.0,1
2649,735833,1.13748,1.1395,1.13692,1.13855,19437.0,0
2650,735834,1.13855,1.17139,1.13855,1.15731,293425.0,0
2651,735835,1.15731,1.15797,1.13968,1.15232,245091.0,0
2652,735836,1.15232,1.15408,1.12914,1.13334,250129.0,0
2653,735837,1.13333,1.13644,1.1203,1.12359,222495.0,0
2654,735838,1.12357,1.13097,1.11559,1.118,168811.0,1
2655,735840,1.11703,1.12276,1.11693,1.1223,16590.0,0
2656,735841,1.12231,1.12624,1.11803,1.12431,148820.0,0
2657,735842,1.12431,1.1332,1.12334,1.12668,212841.0,0
2658,735843,1.12668,1.1294,1.12052,1.12129,176512.0,0
2659,735844,1.1213,1.12434,1.10873,1.1128,175846.0,0
2660,735845,1.1128,1.11895,1.10898,1.11499,159699.0,1
2661,735847,1.11499,1.11741,1.11421,1.11662,13841.0,1
2662,735848,1.11661,1.11778,1.11213,1.11654,119471.0,1
2663,735849,1.11655,1.12296,1.11525,1.11934,178941.0,1
2664,735850,1.11936,1.12446,1.11317,1.12312,199923.0,0
2665,735851,1.12312,1.13018,1.11717,1.1278,199837.0,0
2666,735852,1.12781,1.13495,1.12542,1.13348,151020.0,0
2667,735854,1.13311,1.13593,1.13265,1.1348,15576.0,0
2668,735855,1.1348,1.13732,1.12834,1.13052,162551.0,1
2669,735856,1.13053,1.13287,1.12588,1.12784,167473.0,1
2670,735857,1.12786,1.13204,1.1214,1.12937,167291.0,0
2671,735858,1.12938,1.14413,1.12846,1.14034,205172.0,0
2672,735859,1.14036,1.14599,1.12694,1.12974,175766.0,0
2673,735861,1.12807,1.13069,1.12807,1.13055,16192.0,0
2674,735862,1.13055,1.13299,1.11812,1.11945,828570.0,0
2675,735863,1.11944,1.12075,1.11051,1.11074,167893.0,0
2676,735864,1.11075,1.12129,1.11071,1.11808,162367.0,0
2677,735865,1.11808,1.12958,1.116,1.11693,190882.0,0
2678,735866,1.11695,1.12131,1.11161,1.11922,155466.0,1
2679,735868,1.11831,1.12144,1.11831,1.11955,11563.0,0
2680,735869,1.11955,1.12564,1.11468,1.12433,183522.0,0
2681,735870,1.12433,1.12813,1.11939,1.12472,205867.0,0
2682,735871,1.12474,1.12603,1.11574,1.11725,187600.0,0
2683,735872,1.11725,1.1209,1.11351,1.11899,167461.0,1
2684,735873,1.11899,1.13183,1.11505,1.12077,169624.0,0
2685,735875,1.12173,1.12266,1.1207,1.12212,18328.0,1
2686,735876,1.12212,1.12892,1.11734,1.11905,160509.0,1
2687,735877,1.11906,1.12796,1.1172,1.12657,151817.0,1
2688,735878,1.12656,1.12841,1.12115,1.12387,177417.0,0
2689,735879,1.12388,1.13273,1.1238,1.12826,182801.0,0
2690,735880,1.12828,1.13871,1.12671,1.13571,153420.0,1
2691,735882,1.13603,1.13776,1.13544,1.13742,23709.0,1
2692,735883,1.13744,1.13968,1.13442,1.13475,121459.0,1
2693,735884,1.13477,1.1411,1.13471,1.13963,159765.0,0
2694,735885,1.13964,1.14891,1.13832,1.14668,183383.0,0
2695,735886,1.14668,1.1495,1.13588,1.13652,183781.0,0
2696,735887,1.13653,1.1395,1.13344,1.13466,136858.0,1
2697,735889,1.13552,1.1375,1.13513,1.13702,15791.0,0
2698,735890,1.13703,1.13789,1.13058,1.13339,126652.0,0
2699,735891,1.13344,1.13871,1.1324,1.13618,135127.0,0
2700,735892,1.1362,1.13775,1.13299,1.13355,140725.0,0
2701,735893,1.13355,1.13509,1.10719,1.10901,212066.0,0
2702,735894,1.10901,1.11398,1.09966,1.10165,190289.0,0
2703,735896,1.1002,1.10314,1.09993,1.10208,19303.0,0
2704,735897,1.10208,1.10682,1.10039,1.10488,145990.0,0
2705,735898,1.10489,1.1083739624486209,1.1026,1.10311,149280.0,0
2706,735899,1.10314,1.10956,1.08969,1.09097,178896.0,0
2707,735900,1.09096,1.09978,1.09072,1.09843,192457.0,0
2708,735901,1.09842,1.10722,1.09655,1.10044,164635.0,0
2709,735903,1.10354,1.10377,1.1018,1.1018,12874.0,0
2710,735904,1.10181,1.10525,1.10002,1.10095,143018.0,0
2711,735905,1.10095,1.10301,1.09363,1.09564,163108.0,0
2712,735906,1.09566,1.09578,1.08442,1.08622,175641.0,0
2713,735907,1.08622,1.08972,1.08336,1.08807,170665.0,0
2714,735908,1.08808,1.08937,1.07056,1.07377,177231.0,0
2715,735910,1.07284,1.07427,1.07195,1.07305,11668.0,1
2716,735911,1.07303,1.07899,1.07266,1.07546,189952.0,1
2717,735912,1.07547,1.0764,1.06744,1.07325,163636.0,1
2718,735913,1.07325,1.07737,1.07059,1.07665,162756.0,0
2719,735914,1.07666,1.083,1.06912,1.08041,203572.0,0
2720,735915,1.08042,1.08078,1.0714,1.07701,170316.0,0
2721,735917,1.07397,1.07452,1.06868,1.07216,27475.0,0
2722,735918,1.07217,1.0758,1.06745,1.06893,179429.0,1
2723,735919,1.06894,1.06894,1.06308,1.06405,193350.0,1
2724,735920,1.06406,1.06923,1.06168,1.0684,177409.0,0
2725,735921,1.0684,1.07629,1.06671,1.07161,202840.0,0
2726,735922,1.07162,1.07281,1.06398,1.0645,176598.0,1
2727,735924,1.06383,1.0646,1.06288,1.06344,14051.0,0
2728,735925,1.06346,1.06567,1.05926,1.0633,178709.0,0
2729,735926,1.06332,1.06734,1.06196,1.06495,180644.0,0
2730,735927,1.06496,1.06892,1.0566,1.06258,197078.0,0
2731,735928,1.06259,1.0626,1.05999,1.0603,110473.0,0
2732,735929,1.06032,1.0638,1.05684,1.05923,128325.0,1
2733,735931,1.05883,1.05939,1.05747,1.05768,10422.0,1
2734,735932,1.05768,1.0595,1.05579,1.05689,164576.0,1
2735,735933,1.05689,1.0637,1.05668,1.06244,212843.0,1
2736,735934,1.06244,1.06324,1.05508,1.06065,218034.0,0
2737,735935,1.06065,1.09812,1.0522,1.09197,298074.0,0
2738,735936,1.09199,1.09507,1.08361,1.08818,251216.0,0
2739,735938,1.08703,1.08871,1.08662,1.087,12019.0,1
2740,735939,1.087,1.08726,1.0796,1.08333,179213.0,1
2741,735940,1.08333,1.09023,1.08301,1.08834,203556.0,1
2742,735941,1.08834,1.10426,1.08791,1.10178,221753.0,0
2743,735942,1.10179,1.10185,1.09252,1.09362,194281.0,1
2744,735943,1.09368,1.10307,1.09265,1.09928,184682.0,0
2745,735945,1.09836,1.09926,1.09673,1.09825,17440.0,0
2746,735946,1.09823,1.10485,1.0943806499514928,1.10004,228035.0,0
2747,735947,1.10003,1.10596,1.09046,1.09342,206971.0,0
2748,735948,1.09345,1.10116,1.08658,1.08747,240540.0,0
2749,735949,1.08747,1.08782,1.08026,1.08377,201103.0,1
2750,735950,1.08378,1.08745,1.08049,1.08632,193416.0,1
2751,735952,1.08539,1.08751,1.08483,1.08688,13017.0,1
2752,735953,1.0869,1.09389,1.08479,1.09065,181867.0,0
2753,735954,1.09065,1.09842,1.09022,1.09501,161375.0,0
2754,735955,1.09501,1.09528,1.087,1.09152,134878.0,0
2755,735956,1.09153,1.09679,1.09122,1.09499,76881.0,1
2756,735957,1.09499,1.09734,1.09431,1.09646,3850.0,0
2757,735959,1.09528,1.09745,1.09479,1.09687,9255.0,0
2758,735960,1.09687,1.09923,1.09559,1.09808,117560.0,0
2759,735961,1.09808,1.09917,1.08991,1.09274,131715.0,0
2760,735962,1.09275,1.09436,1.0902,1.09364,122509.0,0
2761,735963,1.09364,1.09365,1.08529,1.08545,101862.0,0
2762,735966,1.0873,1.0873,1.08431,1.08453,9750.0,0
2763,735967,1.08453,1.09463,1.07812,1.08313,193416.0,1
2764,735968,1.08315,1.08388,1.07107,1.07441,204440.0,1
2765,735969,1.07443,1.07993,1.07148,1.07776,224790.0,0
2766,735970,1.07776,1.09401,1.0771,1.09177,249958.0,0
2767,735971,1.09177,1.09299,1.08033,1.09235,219727.0,0
2768,735973,1.09172,1.09697,1.09172,1.09383,18289.0,0
2769,735974,1.09383,1.09454,1.08479,1.08521,205799.0,1
2770,735975,1.08522,1.09002,1.08197,1.08375,240900.0,1
2771,735976,1.08374,1.0894,1.08049,1.08859,260934.0,0
